id,observed_on,time_observed_at,out_of_range,user_id,created_at,quality_grade,url,description,id_please,num_identification_agreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5425724,2017-03-18,,false,83838,2017-03-22 14:42:14 UTC,research,https://www.inaturalist.org/observations/5425724,In a Baccharus salicifila tree beside a small livestock pond. ,false,3,false,,,,,,private,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5434273,2017-03-10,2017-03-10 18:43:04 UTC,false,430753,2017-03-23 17:23:45 UTC,research,https://www.inaturalist.org/observations/5434273,,false,4,false,2,"Sunset Ridge Trail Altadena, CA 91001",34.2188490198,-118.141838572,1032,,,false,gps,gps,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5462445,2017-03-23,2017-03-23 18:20:00 UTC,false,206259,2017-03-26 04:59:36 UTC,research,https://www.inaturalist.org/observations/5462445,"",false,4,false,,"Riverside County, CA, USA",33.6332855,-116.3917617778,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5470680,2017-03-26,2017-03-26 20:44:57 UTC,false,231807,2017-03-27 00:16:24 UTC,research,https://www.inaturalist.org/observations/5470680,Gray treefrog?,false,2,false,2,"North Arroyo Boulevard Altadena, CA 91001",34.2096386581,-118.170354813,8256,,,false,gps,gps,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5472809,2017-03-26,2017-03-27 00:42:52 UTC,false,201119,2017-03-27 03:17:46 UTC,research,https://www.inaturalist.org/observations/5472809,Found under hot tub cover; female,false,2,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.0886278333,-118.66417,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5472811,2017-03-26,2017-03-27 00:40:29 UTC,false,201119,2017-03-27 03:18:04 UTC,research,https://www.inaturalist.org/observations/5472811,"Male, found under hot tub cover",false,1,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.0885888333,-118.66417,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5474323,2017-02-14,2017-02-14 23:15:44 UTC,false,106044,2017-03-27 05:35:01 UTC,research,https://www.inaturalist.org/observations/5474323,,false,2,false,3,"San Bernardino National Forest, Mountain Center, CA, US",33.57318,-116.4161616667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5502394,2017-03-29,2017-03-29 18:57:39 UTC,false,53859,2017-03-29 21:56:35 UTC,research,https://www.inaturalist.org/observations/5502394,,false,2,false,3,"Ventura County, US-CA, US",34.0450929005,-118.9842486421,,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5506366,2017-03-28,2017-03-28 21:26:34 UTC,false,96716,2017-03-30 06:26:35 UTC,research,https://www.inaturalist.org/observations/5506366,,false,2,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2849172672,-116.4362647328,40,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5523768,2017-03-30,2017-03-30 21:08:42 UTC,false,205708,2017-04-01 02:30:46 UTC,research,https://www.inaturalist.org/observations/5523768,,false,2,false,3,"San Diego County, US-CA, US",33.3660521312,-116.4867371601,5,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5523789,2017-03-30,2017-03-30 22:14:47 UTC,false,205708,2017-04-01 02:36:00 UTC,research,https://www.inaturalist.org/observations/5523789,,false,1,false,3,"San Diego County, US-CA, US",33.3652122226,-116.4888827597,10,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5525803,2017-03-30,2017-03-30 22:17:13 UTC,false,205708,2017-04-01 07:54:34 UTC,research,https://www.inaturalist.org/observations/5525803,,false,2,false,3,"San Diego County, US-CA, US",33.365148101,-116.4889393375,10,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5540780,2017-03-28,2017-03-28 23:38:34 UTC,false,5179,2017-04-02 16:27:43 UTC,research,https://www.inaturalist.org/observations/5540780,"",false,1,false,3,"Ensenada, Ensenada, BC , MX",30.1724,-115.5568616667,,,,false,,"",Rana de Coro de California,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5550211,2017-04-02,2017-04-03 02:51:05 UTC,false,12868,2017-04-03 04:36:44 UTC,research,https://www.inaturalist.org/observations/5550211,"Borrego Palm Canyon, Anza-Borrego Desert State Park",false,1,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.270295,-116.4183583333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5550226,2017-04-02,2017-04-03 02:58:24 UTC,false,12868,2017-04-03 04:39:57 UTC,research,https://www.inaturalist.org/observations/5550226,"Borrego Palm Canyon, Anza-Borrego Desert State Park",false,1,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2702366667,-116.41852,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5550249,2017-04-02,2017-04-03 02:58:57 UTC,false,12868,2017-04-03 04:43:02 UTC,research,https://www.inaturalist.org/observations/5550249,"Borrego Palm Canyon, Anza-Borrego Desert State Park",false,1,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2702216667,-116.418525,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5550336,2017-04-02,2017-04-03 03:06:28 UTC,false,12868,2017-04-03 04:48:55 UTC,research,https://www.inaturalist.org/observations/5550336,"Borrego Palm Canyon, Anza-Borrego Desert State Park a few P. cadaverina calling.",false,1,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.270375,-116.41838,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5556186,2017-03-31,2017-03-31 21:34:39 UTC,false,215922,2017-04-03 17:33:25 UTC,research,https://www.inaturalist.org/observations/5556186,"Rubio Canyon
",false,1,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.2076289662,-118.1163351901,20,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5604598,2017-04-06,2017-04-07 02:56:00 UTC,true,23647,2017-04-07 22:35:40 UTC,research,http://conabio.inaturalist.org/observations/5604598,Arroyo San Antonio,false,2,false,,"Ensenada, B.C., México",31.9798183333,-116.6098033333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5635077,2017-04-06,2017-04-06 22:32:00 UTC,false,38530,2017-04-10 05:47:20 UTC,research,https://www.inaturalist.org/observations/5635077,"",false,2,false,,"San Diego County, US-CA, US",33.2416600636,-116.5953866318,1785,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5659748,2017-04-09,2017-04-09 21:40:56 UTC,false,448769,2017-04-12 14:59:41 UTC,research,https://www.inaturalist.org/observations/5659748,,false,2,false,3,"Santa Monica Mountains National Recreation Area, Malibu, CA, US",34.0508721667,-118.7553866667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5665250,2017-04-06,2017-04-06 21:29:00 UTC,false,3342,2017-04-12 18:43:49 UTC,research,https://www.inaturalist.org/observations/5665250,,false,2,false,,"San Diego County, CA, USA",33.2845737528,-116.4505207404,12448,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5665278,2017-04-06,2017-04-06 21:30:00 UTC,false,3342,2017-04-12 18:45:18 UTC,research,https://www.inaturalist.org/observations/5665278,Male.,false,2,false,,"San Diego County, CA, USA",33.2708087338,-116.4354259523,12448,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5704556,2017-04-14,2017-04-14 19:14:16 UTC,false,30927,2017-04-14 23:55:39 UTC,research,https://www.inaturalist.org/observations/5704556,,false,1,false,3,"California, US",34.153994634,-118.685618088,83,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5713190,2017-04-07,2017-04-07 19:58:34 UTC,true,452451,2017-04-15 05:27:21 UTC,research,https://www.inaturalist.org/observations/5713190,,false,1,false,3,"92282, Whitewater, CA, US",33.9937562721,-116.6567702396,48,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5714900,2017-04-14,2017-04-14 21:00:00 UTC,false,35725,2017-04-15 07:21:21 UTC,research,https://www.inaturalist.org/observations/5714900,,false,1,false,,"Eaton Canyon Natural Area, Los Angeles, California, United States",34.184355,-118.0998216667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5735698,2017-04-02,2017-04-02 21:31:00 UTC,true,153982,2017-04-15 21:59:24 UTC,research,https://www.inaturalist.org/observations/5735698,at least half a dozen of them on boulders next to deep pool. ,false,1,false,,"Wonderland of Rocks, Joshua Tree National Park, CA, USA",34.07357,-116.14395,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5747025,2017-04-15,2017-04-15 18:58:10 UTC,false,80445,2017-04-16 03:42:00 UTC,research,https://www.inaturalist.org/observations/5747025,,false,1,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.2488633333,-118.1760166667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5747167,2017-04-15,2017-04-15 18:00:00 UTC,false,80445,2017-04-16 03:46:06 UTC,research,https://www.inaturalist.org/observations/5747167,,false,1,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.251525,-118.17687,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5797896,2017-04-15,2017-04-15 17:39:42 UTC,false,80445,2017-04-17 20:27:50 UTC,research,https://www.inaturalist.org/observations/5797896,,false,1,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.2520966667,-118.1756783333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5798051,2017-04-15,2017-04-15 18:45:19 UTC,false,80445,2017-04-17 20:33:31 UTC,research,https://www.inaturalist.org/observations/5798051,,false,1,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.2506151757,-118.1759669443,179,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5798132,2017-04-15,2017-04-15 22:18:47 UTC,false,80445,2017-04-17 20:35:51 UTC,research,https://www.inaturalist.org/observations/5798132,,false,1,false,3,"Angeles National Forest, La Cañada Flintridge, CA, US",34.250669,-118.1572421446,293,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5831107,2017-04-14,2017-04-14 20:21:00 UTC,false,201119,2017-04-18 20:56:25 UTC,research,https://www.inaturalist.org/observations/5831107,,false,1,false,,"California, US",34.1131573955,-118.6221055073,,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5831108,2017-04-14,2017-04-14 19:54:00 UTC,false,201119,2017-04-18 20:56:25 UTC,research,https://www.inaturalist.org/observations/5831108,,false,1,false,,"California, US",34.189045771,-118.6170343391,,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5831110,2017-04-14,2017-04-14 20:21:00 UTC,false,201119,2017-04-18 20:56:29 UTC,research,https://www.inaturalist.org/observations/5831110,,false,1,false,,"California, US",34.0322558616,-118.775644678,,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5848338,2017-04-17,2017-04-17 23:36:00 UTC,false,35725,2017-04-19 05:04:29 UTC,research,https://www.inaturalist.org/observations/5848338,,false,1,false,,"Los Angeles County, CA, USA",34.2169444444,-118.1461111111,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5855433,2017-04-17,2017-04-18 02:53:00 UTC,false,35725,2017-04-19 17:45:57 UTC,research,https://www.inaturalist.org/observations/5855433,,false,1,false,,"Los Angeles, California, United States",34.2005555556,-118.1672222222,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5929522,2017-04-21,2017-04-21 19:00:12 UTC,false,74669,2017-04-24 00:50:14 UTC,research,https://www.inaturalist.org/observations/5929522,"",false,1,false,3,"Angeles MRCA Open Space, Los Angeles County, US-CA, US",34.2073178944,-118.116444843,10,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5957198,2017-04-25,2017-04-25 16:53:00 UTC,true,159364,2017-04-25 21:54:46 UTC,research,https://www.inaturalist.org/observations/5957198,in rainwater collected in tire rut along side of road,false,3,false,,"San Diego, CA, USA",32.8467060486,-117.0358783007,8,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5990152,2017-04-27,2017-04-27 19:50:59 UTC,false,80445,2017-04-28 01:25:27 UTC,research,https://www.inaturalist.org/observations/5990152,,false,2,false,3,"California, US",34.2486936303,-117.6553529465,,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
5990167,2017-04-27,2017-04-27 19:45:46 UTC,false,80445,2017-04-28 01:26:11 UTC,research,https://www.inaturalist.org/observations/5990167,,false,1,false,3,"California, US",34.317521548,-117.7150563481,,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6046416,2017-04-29,2017-04-29 19:19:00 UTC,false,81261,2017-05-02 03:21:19 UTC,research,https://www.inaturalist.org/observations/6046416,,false,2,false,,"Boulder Creek Road; San Diego County, California",32.96668,-116.65363,2,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6085415,2016-03-09,,true,472343,2017-05-04 05:48:34 UTC,research,https://www.inaturalist.org/observations/6085415,"",false,2,false,,la rumorosa,32.521186,-116.065634,5218,,,false,,"",California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6111161,2017-05-04,2017-05-05 03:25:42 UTC,false,12867,2017-05-06 15:27:16 UTC,research,https://www.inaturalist.org/observations/6111161,,false,3,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2702333333,-116.4184583333,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6141815,2017-05-01,2017-05-01 18:22:14 UTC,false,403541,2017-05-08 18:28:43 UTC,research,https://www.inaturalist.org/observations/6141815,"",false,3,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.2234156098,-116.3625713184,14289,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6144420,2017-05-08,2017-05-08 19:31:29 UTC,false,80445,2017-05-08 22:42:46 UTC,research,https://www.inaturalist.org/observations/6144420,,false,2,false,3,"California, US",34.2104588912,-117.956056194,,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6153170,2017-02-05,2017-02-05 22:43:00 UTC,true,63271,2017-05-09 20:47:37 UTC,research,https://www.inaturalist.org/observations/6153170,"",false,2,false,,"Ensenada, Baja California, Mexico",32.0375064499,-116.7643032015,196,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6178697,2017-05-11,2017-05-12 00:59:00 UTC,false,417670,2017-05-12 05:16:07 UTC,research,https://www.inaturalist.org/observations/6178697,,false,2,false,,"Los Angeles County, CA, USA",34.2178440247,-118.1356322765,15,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6200173,2017-05-11,2017-05-12 05:17:14 UTC,false,387161,2017-05-14 00:21:48 UTC,research,https://www.inaturalist.org/observations/6200173,,false,2,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.270345,-116.41838,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6215984,2017-05-13,2017-05-14 05:23:00 UTC,false,317669,2017-05-15 02:44:21 UTC,research,https://www.inaturalist.org/observations/6215984,,false,2,false,,"San Diego County, US-CA, US",33.2175898177,-116.5772757198,2,obscured,,true,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6230440,2017-05-14,2017-05-14 16:31:00 UTC,false,317669,2017-05-16 03:04:21 UTC,research,https://www.inaturalist.org/observations/6230440,,false,2,false,,"San Diego County, CA, USA",33.2789739135,-116.430468857,8,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6255400,2017-05-10,2017-05-10 13:21:57 UTC,false,73934,2017-05-18 03:29:00 UTC,research,https://www.inaturalist.org/observations/6255400,,false,2,false,,"Lower Willows, Coyote Canyon",33.3737194444,-116.42765,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6288150,2017-05-19,2017-05-19 23:17:18 UTC,false,17146,2017-05-20 18:29:29 UTC,needs_id,https://www.inaturalist.org/observations/6288150,Probably red-spotted toad tadpoles?,false,1,false,2,"Palm Springs, CA 92264",33.7366371155,-116.538192749,,,,false,gps,gps,Frogs and Toads,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
6288206,2017-05-19,2017-05-19 22:34:46 UTC,false,17146,2017-05-20 18:32:36 UTC,research,https://www.inaturalist.org/observations/6288206,,false,1,false,2,"Palm Springs, CA 92264",33.7377738953,-116.5404815674,,,,false,gps,gps,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
